,source_file,name,_score_name,age,_score_age,gender,_score_gender,presenting_complaint_1,_score_presenting_complaint_1,presenting_complaint_2,_score_presenting_complaint_2,visit_outcome,_score_visit_outcome,_dataset,_parser,_model,_errors,_file
3867,patient_096.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.769,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run2.json
3868,patient_099.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run2.json
3869,patient_10.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.914,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run2.json
3870,patient_11.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run2.json
3871,patient_100.pdf,0.0,0.728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run2.json
3872,patient_101.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run2.json
3873,patient_12.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.633,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run2.json
3874,patient_102.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.83,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run2.json
3875,patient_01.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3876,patient_014.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3877,patient_013.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3878,patient_019.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.633,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3879,patient_018.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.815,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3880,patient_016.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3881,patient_022.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.633,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3882,patient_02.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3883,patient_015.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3884,patient_017.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.843,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3885,patient_020.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3886,patient_021.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3887,patient_024.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3888,patient_026.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3889,patient_03.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.989,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3890,patient_025.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3891,patient_028.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3892,patient_023.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3893,patient_027.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3894,patient_029.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3895,patient_030.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.925,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3896,patient_031.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3897,patient_033.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3898,patient_034.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3899,patient_035.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3900,patient_037.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3901,patient_032.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3902,patient_038.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3903,patient_039.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3904,patient_036.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3905,patient_040.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3906,patient_04.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3907,patient_044.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3908,patient_041.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3909,patient_042.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.924,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3910,patient_043.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.879,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3911,patient_045.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3912,patient_047.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3913,patient_048.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3914,patient_046.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3915,patient_049.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3916,patient_050.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3917,patient_05.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.994,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3918,patient_051.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.989,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3919,patient_053.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3920,patient_054.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3921,patient_055.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3922,patient_052.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.955,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3923,patient_057.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3924,patient_056.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3925,patient_061.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.991,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3926,patient_058.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3927,patient_06.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.962,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3928,patient_062.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3929,patient_059.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3930,patient_060.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.816,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3931,patient_063.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3932,patient_064.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.633,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3933,patient_065.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3934,patient_067.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3935,patient_066.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3936,patient_069.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3937,patient_068.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3938,patient_070.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3939,patient_07.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3940,patient_073.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3941,patient_071.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3942,patient_072.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.817,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3943,patient_077.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3944,patient_076.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.889,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3945,patient_074.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3946,patient_075.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3947,patient_078.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3948,patient_08.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3949,patient_080.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3950,patient_079.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3951,patient_083.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3952,patient_084.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3953,patient_082.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.904,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3954,patient_085.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.989,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3955,patient_088.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3956,patient_086.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3957,patient_081.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3958,patient_087.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3959,patient_089.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.548,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3960,patient_09.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.755,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3961,patient_091.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3962,patient_090.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3963,patient_094.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3964,patient_092.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3965,patient_093.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3966,patient_097.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3967,patient_095.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3968,patient_098.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3969,patient_096.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.769,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3970,patient_10.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.914,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3971,patient_099.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3972,patient_100.pdf,0.0,0.728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3973,patient_12.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.633,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3974,patient_101.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3975,patient_102.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.835,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3976,patient_11.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983,medical,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_run3.json
3977,patient_014.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3978,patient_01.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3979,patient_013.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3980,patient_016.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3981,patient_015.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3982,patient_018.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.842,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3983,patient_019.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3984,patient_017.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.56,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3985,patient_022.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.633,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3986,patient_02.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3987,patient_021.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3988,patient_020.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3989,patient_027.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3990,patient_03.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3991,patient_024.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3992,patient_028.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.914,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3993,patient_025.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3994,patient_026.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.904,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
3995,patient_023.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini.json
